root	surfaces	lex	type	active	Id	flags	rules	Dil	anlam
Vakar			U		OZEL	özel, ad		AR	Ağırbaşlılık, haysiyetini koruma, temkin sabır, heybet. -Erkek ve kadın adı olarak kullanılır.
Vakıa			K		OZEL	özel, ad		AR	l.Vuku bulan, olan, düşen, olagelen, rastlayan. 
Vâkıf			E		OZEL	özel, ad		AR	Bir şeyi elde eden, bir işten haberli olan. 
Vaki			E		OZEL	özel, ad		AR	l.Vuku bulan, olan, düşen, olagelen, rastlayan. 
Vakkas			E		OZEL	özel, ad		AR	Okçu, savaşçı. Sahabe isimlerindendir.
Vakur			E		OZEL	özel, ad		AR	Ağırbaşlı, temkinli.
Vala			U		OZEL	özel, ad		PE	Yüksek, yüce.Erkek ve kadın adı olarak kullanılır.
Valaşan			E		OZEL	özel, ad		PE	Şanı yüce, şanlı.
Valay			U		OZEL	özel, ad		PE	Yükseklik, yücelik.Erkek ve kadın adı olarak kullanılır.
Vali			E		OZEL	özel, ad		AR	Bir vilayeti idare eden en büyük memur.
Valih			E		OZEL	özel, ad		AR	Şaşakalmış, hayret etmiş, hayran.
Valihe			K		OZEL	özel, ad		AR	Şaşakalmış, hayret etmiş, hayran.
Vamık			E		OZEL	özel, ad		AR	Seven, aşık. 
Vamıka			K		OZEL	özel, ad		AR	Seven, aşık. 
Varaka			E		OZEL	özel, ad		AR	Tek yaprak, tek kağıt. Yazılı kağıt. 
Vareste			U		OZEL	özel, ad		PE	Kurtulmuş. Serbest, rahat, azade. 
Vargın			U		OZEL	özel, ad		TR	Ulaşan, isteğine kavuşan.Erkek ve kadın adı olarak kullanılır.
Varış			E		OZEL	özel, ad		TR	Zeka, anlayış, akıl.
Varid			E		OZEL	özel, ad		AR	Gelen, vasıl olan, erişen. 
Varide			K		OZEL	özel, ad		AR	Gelen, vasıl olan, erişen. 
Vâris			E		OZEL	özel, ad		AR	Cenab-ı Hakk'ın 99 isminden birisi. Mal ve mülkün, bütün değerlerin son ve gerçek sahibi yüce Allah. 
Varlık			U		OZEL	özel, ad		TR	Yaşam, hayat. Var olan herşey.Erkek ve kadın adı olarak kullanılır.
Varol			E		OZEL	özel, ad		TR	Yaşa, uzun ve sağlıklı bir yaşamın olsun.
Vasfi			E		OZEL	özel, ad		AR	Vasıfla ilgili, vasfa ait. Nitelikli.
Vasfiye			K		OZEL	özel, ad		AR	Vasıfla ilgili, vasfa ait. Nitelikli.
Vâsıf			E		OZEL	özel, ad		AR	Vasfeden, vasıflandıran. Bir kimse veya şeyi başkalarından ayıran kendine has hal, nitelik hususiyet. 
Vasıfe			K		OZEL	özel, ad		AR	Vasfeden, vasıflandıran. Bir kimse veya şeyi başkalarından ayıran kendine has hal, nitelik hususiyet. 
Vasık			E		OZEL	özel, ad		AR	Güvenilen, emin, mutemed. Abbasi halifelerinden birinin unvanı.
Vasıl			E		OZEL	özel, ad		AR	Ulaşan, kavuşan, yetişen.
Vasıla			K		OZEL	özel, ad		AR	Ulaşan, kavuşan, yetişen.
Vâsi			E		OZEL	özel, ad		AR	Vasiyeti yerine getiren, vesayeti yüklenen kimse, henüz reşid olmamış çocuğun işlerine bakmakla mükellef kimse. 
Vâsile			K		OZEL	özel, ad		AR	Ulaşan, kavuşan, yetişen.
Vassaf			E		OZEL	özel, ad		AR	Niteliklerini bildirerek anlatan ya da öven. Vassaf el-Hazrat. İranlı tarihçi, yazar.
Vassal			E		OZEL	özel, ad		AR	Vasleden, ulaştıran, birleştiren. 
Vassale			K		OZEL	özel, ad		AR	(Eski) yazma eserlerin kenarlı kısmına kağıt ilavesi suretiyle yapılan tamir şekli.
Vatan			E		OZEL	özel, ad		AR	Yurt, ülke.
Vazah			E		OZEL	özel, ad		AR	Beyaz, güzel yüzlü adam.
Vazahat			K		OZEL	özel, ad		AR	Vazıhlık, açıklık.
Vecaheddin			E		OZEL	özel, ad		AR	Dinin yüceliği, onuru.Türk dil kuralına göre "d/t" olarak kullanılır.
Vecahet			K		OZEL	özel, ad		AR	Güzel yüzlülük, gösterişlilik, güzel yüz. 
Vecazet			K		OZEL	özel, ad		AR	Sözün, veciz kısa oluşu.
Vecdet			E		OZEL	özel, ad		AR	Zenginlik, varsallık.
Vecdi			E		OZEL	özel, ad		AR	Coşkunlukla ilgili, coşkunlukla oluşan.
Vecdiye			K		OZEL	özel, ad		AR	Coşkunlukla ilgili, coşkunlukla oluşan.
Vechi			E		OZEL	özel, ad		AR	Yüzle ilgili, yüze ait.
Vechiye			K		OZEL	özel, ad		AR	Yüzle ilgili, yüze ait.
Vecibe			K		OZEL	özel, ad		AR	Ödev, boyun borcu, vazife.
Vecid			E		OZEL	özel, ad		AR	Bir şeyin güzelliği karşısında kendini kaybedecek dereceye gelmek, coşkulanmak. 
Vecih			E		OZEL	özel, ad		AR	Yüz, çehre. 
Vecihe			K		OZEL	özel, ad		AR	Yüz, çehre. 
Vecihi			E		OZEL	özel, ad		AR	Güzellik, hoşluk, uygunlukla ilgili.
Veciz			E		OZEL	özel, ad		AR	Kısa, derli toplu.
Vecize			K		OZEL	özel, ad		AR	Derin anlamlı, özlü, güzel söz.
Vecne			K		OZEL	özel, ad		AR	Yanak yumrusu, elmacık.
Veda			K		OZEL	özel, ad		AR	Ayrılırken söylenen selamlama sözü. 
Vedat			E		OZEL	özel, ad		AR	Sevgi, dostluk.
Vedi			E		OZEL	özel, ad		AR	Başkasının malını saklamakla görevli kimse.
Vedia			K		OZEL	özel, ad		AR	Saklanılması, korunması için birine ya da bir yere bırakılan emanet.
Vediatullah			U		OZEL	özel, ad		AR	Allah'ın emaneti, dini. Kadınlar da Allah'ın emaneti olarak nitelenmişlerdir.
Vedid			E		OZEL	özel, ad		AR	Dost, sevgisi çok olan.Türk dil kuralına göre "d/t" olarak kullanılır.
Vedide			K		OZEL	özel, ad		AR	Dost, sevgisi çok olan.Türk dil kuralına göre "d/t" olarak kullanılır.
Vedud			E		OZEL	özel, ad		AR	Çok muhabbetli, çok şefkatli. 
Vefa			E		OZEL	özel, ad		AR	Sözünü yerine getirme, sözünde durma, borcunu ödeme. 
Vefai			E		OZEL	özel, ad		TR	Vefa ile ilgili.
Vefakâr			U		OZEL	özel, ad		AF	Sevgisi geçici olmayan, vefası olan.Erkek ve kadın adı olarak kullanılır.
Vefi			E		OZEL	özel, ad		AR	Vefalı, bağlı. 
Vefia			K		OZEL	özel, ad		AR	Vefalı, sevgisi geçici olmayan. 
Vefik			E		OZEL	özel, ad		AR	Uygun, muvafık, arkadaş, yoldaş, aynı fikirde olan. Ahmed Vefik Paşa.
Vefika			K		OZEL	özel, ad		AR	Uygun, muvafık, arkadaş, yoldaş, aynı fikirde olan. Ahmed Vefik Paşa.
Vefir			E		OZEL	özel, ad		AR	Çok, bol.
Vefire			K		OZEL	özel, ad		AR	Çok, bol.
Vefret			U		OZEL	özel, ad		AR	Çokluk, bolluk. Erkek ve kadın adı olarak kullanılır.
Vehb			E		OZEL	özel, ad		AR	Bağışlama, bağış, vergi. Vehb b. Münebbih
Vehbi			E		OZEL	özel, ad		AR	Allah'ın ihsanı sonucu olan. Allah vergisi, fıtri.
Vehbiyye			K		OZEL	özel, ad		AR	Allah'ın ihsanı sonucu olan. Allah vergisi, fıtri.
Vehhac			E		OZEL	özel, ad		AR	Çok parıltı. Çok alevli.
Vekil			E		OZEL	özel, ad		AR	Başkasının yerine ve adına hareket eden veya konuşan. 
Vekkad			E		OZEL	özel, ad		AR	Parlak, aydınlık, ışıklı.
Vela			E		OZEL	özel, ad		AR	Yakınlık, sahiplik. Efendisinin, azat ettiği köle ve cariyesi ile olan münasebeti ve onlar üzerindeki hakkı.
Velaya			K		OZEL	özel, ad		AR	Ermiş kadınlar.
Velayet			K		OZEL	özel, ad		AR	l. Velilik, ermişlik. Veli ve ermiş olan kimsenin hali ve sıfatı. 
Veli			E		OZEL	özel, ad		AR	Çocuğun bakımı ve idaresi üzerinde olan, hal ve hareketlerinden sorumlu bulunan kimse. 
Velican			E		OZEL	özel, ad		AR	Candan, dost, yakın.
Velid			E		OZEL	özel, ad		AR	Yeni doğmuş çocuk. Erkek çocuk, köle. Sahabe isimlerindendir.
Velide			K		OZEL	özel, ad		AR	Yeni doğmuş çocuk. Erkek çocuk, köle. Sahabe isimlerindendir.
Velime			K		OZEL	özel, ad		AR	Düğün ziyafeti. Evlenme, düğün.
Veliye			K		OZEL	özel, ad		AR	Çocuğun bakımı ve idaresi üzerinde olan, hal ve hareketlerinden sorumlu bulunan kimse. 
Veliyullah			E		OZEL	özel, ad		AR	Allah'ın sevgili kulu. Allah'a teslim olmuş, onun hakimiyet ve sultasının dışında hakimiyet ve sulta tanımayan. Yalnızca Allah'ı, rasulünü ve mü'minleri dost edinen.
Veliyüddin			E		OZEL	özel, ad		AR	Dinin sahibi. Dinin dostu.
Velu			E		OZEL	özel, ad		AR	Bir şeye fazla düşkün olan.
Velud			K		OZEL	özel, ad		AR	Doğurgan, çok doğuran.
Vemiz			E		OZEL	özel, ad		AR	Bulut arasından görünen ışık.
Venüs			K		OZEL	özel, ad		FR	Merkür'den sonra, Güneş'e en yakın olan gezegen. Çobanyıldızı.
Verâ			K		OZEL	özel, ad		AR	Günah ve haramdan kaçınmak için şüpheli şeylerden uzak durma, takva, ittika. 
Verda			K		OZEL	özel, ad		AR	Gül.
Verdi			E		OZEL	özel, ad		AR	Güle ait, gül ile ilgili.
Verdinaz			K		OZEL	özel, ad		AF	Naz gülü, nazlıların gülü.
Vergi			U		OZEL	özel, ad		TR	Bir kimsenin doğuştan sahip olduğu iyi nitelikler.Erkek ve kadın adı olarak kullanılır.
Vergin			U		OZEL	özel, ad		TR	Verici, özverili kimse.Erkek ve kadın adı olarak kullanılır.
Verim			U		OZEL	özel, ad		TR	Ortaya çıkan, beklenilen, istenilen sonuç.Erkek ve kadın adı olarak kullanılır.
Verka			E		OZEL	özel, ad		AR	Yabani güvercin, üveyik. 
Verrak			E		OZEL	özel, ad		AR	Kağıtçı. Ünlü Arap kelam bilgini
Verşan			U		OZEL	özel, ad		AR	Çevreye şan ver, ünlen, ünlü ol.Erkek ve kadın adı olarak kullanılır.
Verziş			K		OZEL	özel, ad		PE	Çalışma, işletme. 
Vesamet			U		OZEL	özel, ad		AR	Güzellik, güzel olma.Erkek ve kadın adı olarak kullanılır.
Vesik			E		OZEL	özel, ad		AR	Çok sağlam, güçlü.
Vesika			K		OZEL	özel, ad		AR	İnanılacak sağlam delil. Belge.
Vesile			K		OZEL	özel, ad		AR	Neden, sebep. 
Vesim			E		OZEL	özel, ad		AR	Güzel yüzlü.
Vesime			K		OZEL	özel, ad		AR	Güzel yüzlü.
Veyis			E		OZEL	özel, ad		TR	Yoksulluk, muhtaçlık.
Veysel			E		OZEL	özel, ad		AR	Aslı Üveys'tir. Kurt anlamında. Veysel Karanı
Veysi			E		OZEL	özel, ad		AR	Yoksul, muhtaç. Veysi
Vezime			K		OZEL	özel, ad		AR	Beytullah'a gönderilen hediye, armağan.
Vezir			E		OZEL	özel, ad		AR	Osmanlı devletinde, askeri ve idari en yüksek derece olan vezirlik rütbesinde olan kimse.
Vezire			K		OZEL	özel, ad		AR	Osmanlı devletinde, askeri ve idari en yüksek derece olan vezirlik rütbesinde olan kimse.
Vicdan			K		OZEL	özel, ad		AR	İyiyi kötüden, hayrı serden ayırmayı sağlayan iç duygu, ahlak şuuru. His duygu. 
Vidad			E		OZEL	özel, ad		AR	Sevme, sevgi. Dostluk.
Vidade			K		OZEL	özel, ad		AR	Sevme, sevgi. Dostluk.
Vildan			K		OZEL	özel, ad		AR	Yeni doğmuş çocuklar. 
Visalî			E		OZEL	özel, ad		AR	Kavuşma, ulaşma ile ilgili.
Visam			E		OZEL	özel, ad		AR	Damgalı, nişanlı.
Volkan			E		OZEL	özel, ad		FR	Yanardağ, burkan.
Vural			E		OZEL	özel, ad		TR	Vur al.
Vuralhan			E		OZEL	özel, ad		TR	Vural han.
Vurgun			E		OZEL	özel, ad		TR	Birine aşık, tutkun.
Vuska			U		OZEL	özel, ad		AR	Çok sağlam, pek kuvvetli.Erkek ve kadın adı olarak kullanılır. Urvetul-Vuska(Pek sağlam kulp) müslümanlık.
Vuslat			K		OZEL	özel, ad		AR	Ulaşma, erişme, kavuşma, buluşma, beraber olma.
Vusta			E		OZEL	özel, ad		AR	Orta, ortada bulunan, arada olan, iç. 
Vüreyka			K		OZEL	özel, ad		AR	Yaprakçık, küçük yaprakçık.
Yaban			E		OZEL	özel, ad		PE	Yabancı. 
Yabangülü			K		OZEL	özel, ad		PE	Kır gülü. Bozkır çiçeği. 
Yabar			E		OZEL	özel, ad		TR	Güzel koku, misk.
Yabende			U		OZEL	özel, ad		PE	Bulucu, bulan. Keşfeden.Erkek ve kadın adı olarak kullanılır.
Yabgu			E		OZEL	özel, ad		TR	Eski Türk devletlerinde "hükümdar" anlamında kullanılan bir unvan.
Yade			K		OZEL	özel, ad		PE	Hatıra.
Yadigâr			U		OZEL	özel, ad		PE	Bir kimseyi ya da bir olayı anımsatan kimse. Bırakılan anı.Erkek ve kadın adı olarak kullanılır.
Yafes			E		OZEL	özel, ad		AR	Hz. Nuh(a.s
Yağan			U		OZEL	özel, ad		TR	.Yağmur, kar.Erkek ve kadın adı olarak kullanılır.
Yağın			E		OZEL	özel, ad		TR	Yağmur. 
Yağınalp			E		OZEL	özel, ad		TR	Yağmur. 
Yağız			E		OZEL	özel, ad		TR	Esmer. 
Yağızalp			E		OZEL	özel, ad		TR	Esmer, güçlü yiğit.
Yağızbay			E		OZEL	özel, ad		TR	Esmer kimse.
Yağızer			E		OZEL	özel, ad		TR	Esmer kimse.
Yağızhan			E		OZEL	özel, ad		TR	Esmer hükümdar. 
Yağızkan			E		OZEL	özel, ad		TR	Asil, soylu kan.
Yağızkurt			E		OZEL	özel, ad		TR	Esmer, güçlü, kuvvetli kimse.
Yağıztekin			E		OZEL	özel, ad		TR	Esmer, güçlü, erkek.
Yağmur			K		OZEL	özel, ad		TR	Gökten damlalar halinde düşen su.
Yağmurca			E		OZEL	özel, ad		TR	Bir tür geyik. Dağ keçisi.
Yahşi			E		OZEL	özel, ad		TR	İyi, güzel, çok güzel. 
Yahşibay			E		OZEL	özel, ad		TR	İyi tanınan, saygın kimse.
Yahşihan			E		OZEL	özel, ad		TR	Genç, güzel hükümdar.
Yahya			E		OZEL	özel, ad		IB	'Allah lütufkardır" anlamında. Kur'an-ı Kerim'de 5 yerde ismi geçen ve Zekeriyya(a.s
Yakazan			K		OZEL	özel, ad		AR	Uyanık, gözü açık.
Yaktın			E		OZEL	özel, ad		PE	Kabak. Kavun, karvpuz, hıyar gibi toprakta uzanıp, yetişen bitki.
Yakub			E		OZEL	özel, ad		AR	Erkek keklik. 
Yakut			U		OZEL	özel, ad		AR	Parlak kırmızı, şeffaf kıymetli taş. 
Yakzan			E		OZEL	özel, ad		AR	Uyanık, gözü açık.
Yalabuk			E		OZEL	özel, ad		TR	Güzel, yakışıklı, sevimli. 
Yalap			E		OZEL	özel, ad		TR	Parıltı. 
Yalavac			E		OZEL	özel, ad		TR	Peygamber, elçi.
Yalaz			E		OZEL	özel, ad		TR	Alev. 
Yalaza			U		OZEL	özel, ad		TR	Alev.Erkek ve kadın adı olarak kullanılır.
Yalazabey			E		OZEL	özel, ad		TR	Ateş gibi.
Yalazalp			E		OZEL	özel, ad		TR	Alev gibi parlak yiğit.
Yalazan			U		OZEL	özel, ad		TR	Berk, şimşek. -Erkek ve kadın adı olarak kullanılır.
Yalazay			U		OZEL	özel, ad		TR	Ayın kırmızı ışıklar açar hali.Erkek ve kadın adı olarak kullanılır.
Yalçın			E		OZEL	özel, ad		TR	Sarp. 
Yalçıner			E		OZEL	özel, ad		TR	(bkz. Yalçın). Çetin, sert ve yiğit.
Yalçınkaya			E		OZEL	özel, ad		TR	bkz. Yalçın.
Yalçuk			E		OZEL	özel, ad		TR	Parlak, parlayan. 
Yaldırak			E		OZEL	özel, ad		TR	Ak, parlak, ışıltılı.
Yale			U		OZEL	özel, ad		PE	Sığır boynuzu.Erkek ve kadın adı olarak kullanılır.
Yalgın			E		OZEL	özel, ad		TR	Serap, ılgın. 
Yalım			E		OZEL	özel, ad		TR	Alev, ateş. 
Yalın			U		OZEL	özel, ad		TR	Gösterişsiz, sessiz, sade. 
Yalınalp			E		OZEL	özel, ad		TR	Gösterişsiz, sessiz, sade. 
Yalınay			U		OZEL	özel, ad		TR	Gösterişsiz, sessiz, sade. 
Yalınç			E		OZEL	özel, ad		TR	Karışık olmayan, sade, yalın, yapılması ve anlaşılması kolay olan.
Yalkı			E		OZEL	özel, ad		TR	Yalın, tek. 
Yalkın			E		OZEL	özel, ad		TR	Serap, ılgın. 
Yalman			E		OZEL	özel, ad		TR	Kılıç, kama, bıçak, mızrak'ın ağzı veya ucu. 
Yaltır			E		OZEL	özel, ad		TR	Parlak, parlayan.
Yaltırak			E		OZEL	özel, ad		TR	Işık, parıltı. 
Yaltıray			E		OZEL	özel, ad		TR	Parlak, parlayan.
Yalvaç			E		OZEL	özel, ad		TR	Peygamber, elçi.
Yamaç			E		OZEL	özel, ad		TR	Dağın ya da tepenin herhangi bir yanı. Karşı. Yan. 
Yaman			E		OZEL	özel, ad		TR	Kötü, korkulan, şiddetli. 
Yamaner			E		OZEL	özel, ad		TR	Güçlü, cesur erkek.
Yamanöz			E		OZEL	özel, ad		TR	Özü güçlü olan.
Yanaç			E		OZEL	özel, ad		TR	Yön, taraf.
Yanal			E		OZEL	özel, ad		TR	Yanda olan, yana düşen. 
Yanar			E		OZEL	özel, ad		TR	Parlayan, parıldayan. 
Yanık			E		OZEL	özel, ad		TR	Yanmış olan, esmer. 
Yanıker			E		OZEL	özel, ad		TR	Aşık, vurgun kimse.
Yankı			U		OZEL	özel, ad		TR	Sesin bir yere çarpıp geri dönmesiyle duyulan ikinci ses, ses yansıması.Erkek ve kadın adı olarak kullanılır.
Yapıncak			K		OZEL	özel, ad		TR	Seyrek taneli, kırmızı bereli bir üzüm türü.
Yaprak			K		OZEL	özel, ad		TR	Bitkilerde ekseriya klorofilli, yeşil renkli, çeşitli şekil ve yapıda olan soluk almaya yarayan uzantı. 
Yaren			E		OZEL	özel, ad		PE	Arkadaş, dost, yakın dost.
Yarıdil			U		OZEL	özel, ad		PE	Gönül arkadaşı, sevgili.Erkek ve kadın adı olarak kullanılır.
Yarkaya			E		OZEL	özel, ad		TR	Sarp, uçurumlu kaya.
Yarkın			U		OZEL	özel, ad		TR	Şimşek, ışık, ışıklı.Erkek ve kadın adı olarak kullanılır.
Yarlık			E		OZEL	özel, ad		TR	Buyruk, ferman. Yasa, kanun. 
Yaruk			E		OZEL	özel, ad		TR	Işık, aydınlık, parlaklık, parıltı.
Yasan			E		OZEL	özel, ad		TR	Tertip, düzen. 
Yasavul			E		OZEL	özel, ad		TR	Koruyucu muhafız. 
Yasemin			K		OZEL	özel, ad		PE	Zeytingillerden, güzel kokulu ve ekseriya beyaz veya sarı çiçek açan sarılgan ağaççık(jasminum).
Yaser			E		OZEL	özel, ad		AR	Bolluk, varlık, zenginlik, varlıklılık.
Yasin			E		OZEL	özel, ad		AR	Kur'an-ı Kerim'in 3
Yasun			E		OZEL	özel, ad		TR	Tarz, üslup, töre. 
Yaşa			E		OZEL	özel, ad		TR	Sevinç memnuniyet, beğenme ve alkış ifade eder; yaşasın, ömrü çok olsun, aferin.
Yaşam			U		OZEL	özel, ad		TR	Doğumdan ölüme kadar geçen süre, hayat.Erkek ve kadın adı olarak kullanılır.
Yaşanur			U		OZEL	özel, ad		TR	Sevinç memnuniyet, beğenme ve alkış ifade eder; yaşasın, ömrü çok olsun, aferin.
Yaşar			U		OZEL	özel, ad		TR	Doğan çocuğun uzun ömürlü olması dileğiyle konulan adlardır.Erkek ve kadın adı olarak kullanılır.
Yaşık			E		OZEL	özel, ad		TR	Işık, parıltı, parlaklık.
Yaşıl			E		OZEL	özel, ad		TR	Yeşil. 
Yaşın			U		OZEL	özel, ad		TR	Işık, parlaklık. 
Yatman			E		OZEL	özel, ad		TR	Boyun eğen, uysal, yumuşak başlı kimse.
Yatuk			E		OZEL	özel, ad		TR	Kanun, santur vb. sazların genel adı. 
Yaver			E		OZEL	özel, ad		PE	Yardımcı.
Yaveş			E		OZEL	özel, ad		TR	Ağırbaşlı, yumuşak huylu, sakin. 
Yavuz			E		OZEL	özel, ad		TR	Yaman güçlü, güzel. 
Yavuzalp			E		OZEL	özel, ad		TR	Yaman güçlü, güzel. 
Yavuzay			E		OZEL	özel, ad		TR	Yaman güçlü, güzel. 
Yavuzcan			E		OZEL	özel, ad		TR	Güçlü kişiliği olan, kimse.
Yavuzer			E		OZEL	özel, ad		TR	Cesur, güçlü erkek.
Yavuzhan			E		OZEL	özel, ad		TR	Güçlü hükümdar, hakan.
Yay			E		OZEL	özel, ad		TR	Ok atmaya yarayan, iki ucu arasına kiriş gerilmiş eğri ağaç ya da metal çubuk. 
Yayalp			E		OZEL	özel, ad		TR	Ok atmaya yarayan, iki ucu arasına kiriş gerilmiş eğri ağaç ya da metal çubuk. 
Yaybüke			E		OZEL	özel, ad		TR	Ok atmaya yarayan, iki ucu arasına kiriş gerilmiş eğri ağaç ya da metal çubuk. 
Yaygır			E		OZEL	özel, ad		TR	Gökkuşağı.
Yayla			K		OZEL	özel, ad		TR	Deniz yüzeyinden yüksek, yaz mevsiminde oturulan serin ve yüksek yerler.
Yazgan			E		OZEL	özel, ad		TR	Yazan, yazar.
Yazganalp			E		OZEL	özel, ad		TR	Yazan, yazar.
Yazgı			U		OZEL	özel, ad		TR	Kader, alın yazısı. -Erkek ve kadın adı olarak kullanılır.
Yazgülü			K		OZEL	özel, ad		TR	Yazın açan gül.
Yazır			E		OZEL	özel, ad		TR	Oğuzların, Bozok kolunun Ayhan soyundan gelen bir Türkmen boyunun adı.
Yediveren			K		OZEL	özel, ad		TR	Yılda her mevsim çiçek açan gül.
Yefa			U		OZEL	özel, ad		AR	Yüksek yer.Erkek ve kadın adı olarak kullanılır.
Yegâh			K		OZEL	özel, ad		PE	Türk müziğinin en eski makamlarından bir terkib.
Yegân			E		OZEL	özel, ad		PE	Tekler, birler.
Yegâne			K		OZEL	özel, ad		PE	Biricik, tek.
Yeğin			E		OZEL	özel, ad		TR	Zorlu, katı, şiddetli. 
Yeğiner			E		OZEL	özel, ad		TR	Zorlu, katı, şiddetli. 
Yeğrek			E		OZEL	özel, ad		TR	İyilik sever. 
Yehud			E		OZEL	özel, ad		AR	Yahudi, Hz. Ya'kub'un oğlu Yahuda soyundan gelenler, İsrailoğulları.
Yehuda			E		OZEL	özel, ad		AR	Hz. Ya'kub'un on iki oğlunun en büyüğü.
Yekçeşme			K		OZEL	özel, ad		PE	Tek gözlü. 
Yekdane			K		OZEL	özel, ad		PE	Eşi benzeri olmayan, tek. 
Yekpare			K		OZEL	özel, ad		PE	Tek parça, bütün, som.
Yekrenk			K		OZEL	özel, ad		PE	Bir renkte olan. 
Yekru			E		OZEL	özel, ad		PE	Bir yüzlü, iki yüzlü olmayan. 
Yekruye			K		OZEL	özel, ad		PE	Bir yüzlü, iki yüzlü olmayan. 
Yeksan			U		OZEL	özel, ad		PE	Düz. 
Yeksare			K		OZEL	özel, ad		PE	Yalnız başına. 
Yekser			E		OZEL	özel, ad		PE	Yalnız başına. 
Yekta			E		OZEL	özel, ad		PE	Tek, yalnız. 
Yelal			E		OZEL	özel, ad		TR	Rüzgar, yel, esinti.
Yeldâ			K		OZEL	özel, ad		PE	Uzun ve siyah şey. Şeb-i yelda; uzun gece.
Yeldan			E		OZEL	özel, ad		TR	Hızlı, süratli.
Yelen			E		OZEL	özel, ad		TR	Arzu, istek. 
Yeler			E		OZEL	özel, ad		TR	Yel gibi hızlı, çabuk kimse.
Yelesen			E		OZEL	özel, ad		TR	Yel gibi hızlı, çabuk.
Yeliz			K		OZEL	özel, ad		TR	Güzel, havadar, aydınlık.
Yelmen			E		OZEL	özel, ad		TR	Aceleci, hızlı davranan, canı tez kimse.
Yeltekin			E		OZEL	özel, ad		TR	Yel gibi hızlı, çabuk kimse.
Yenal			E		OZEL	özel, ad		TR	Galip gelmek, zafer kazanmaktan emir.
Yenay			U		OZEL	özel, ad		TR	Yeni ay, hilal-i ayça.Erkek ve kadın adı olarak kullanılır.
Yenbu			U		OZEL	özel, ad		AR	Pınar, çeşme, kaynak.Erkek ve kadın adı olarak kullanılır.
Yener			U		OZEL	özel, ad		TR	Üstün gelen, kazanan.Erkek ve kadın adı olarak kullanılır.
Yengi			E		OZEL	özel, ad		TR	Zafer, utku, yenme, alt etme.
Yenisey			E		OZEL	özel, ad		TR	Eski SSCB'de 3800 km uzunluğundaki ırmak.
Yenisu			U		OZEL	özel, ad		TR	Erkek ve kadın adı olarak kullanılır.
Yerel			U		OZEL	özel, ad		TR	Belirli bir yer ile ilgili olan, örf.Erkek ve kadın adı olarak kullanılır.
Yergin			E		OZEL	özel, ad		TR	Hüzünlü, tasalı, kaygılı.
Yerhum			E		OZEL	özel, ad		AR	Erkek kartal.
Yersel			U		OZEL	özel, ad		TR	Yere ait, yerle ilgili.Erkek ve kadın adı olarak kullanılır.
Yertan			E		OZEL	özel, ad		TR	Güneşin ilk ışıklan.
Yesar			E		OZEL	özel, ad		AR	Varlık, zenginlik. 
Yesaret			K		OZEL	özel, ad		AR	Kolaylık. 
Yesâri			E		OZEL	özel, ad		AR	Sol, solla ilgili, sol tarafa ait. 
Yesügey			E		OZEL	özel, ad		TR	Cengiz Han'ın babası, Kubilay Han'ın kardeşi olan Türk- Moğol hükümdarı.
Yeşil			K		OZEL	özel, ad		TR	San ile mavinin karışımından oluşan, çoğu bitki yapraklarında görülen renk. 
Yeşim			K		OZEL	özel, ad		AR	Açık yeşil ve pembe renkli, kolay işlenen, değerli bir taş.
Yeten			U		OZEL	özel, ad		TR	Yetişen, ulaşan. Olgun, olgunlaşan. 
Yetener			E		OZEL	özel, ad		TR	Olgun erkek.
Yeter			U		OZEL	özel, ad		TR	Sonuncu olması istenen çocuklara verilen adlardır.Erkek ve kadın adı olarak kullanılır.
Yetik			E		OZEL	özel, ad		TR	Yetişmiş, erişmiş, büyümüş. Bilgili, olgun. 
Yetiş			U		OZEL	özel, ad		TR	Amacına ulaş, isteğine kavuş.Erkek ve kadın adı olarak kullanılır.
Yetişen			U		OZEL	özel, ad		TR	Ulaşan, kavuşan.Erkek ve kadın adı olarak kullanılır.
Yetkin			U		OZEL	özel, ad		TR	Gerekli olgunluğa erişmiş olan, ergin.Erkek ve kadın adı olarak kullanılır.
Yetkiner			E		OZEL	özel, ad		TR	Olgun, kişilikli bilge.
Yezdan			U		OZEL	özel, ad		PE	Zerdüştlerin iyilik tanrısı. 
Yezid			E		OZEL	özel, ad		AR	Emevi halifesi Muaviye'nin 
Yıbar			E		OZEL	özel, ad		TR	Misk, amber, güzel koku.
Yıldanur			K		OZEL	özel, ad		TR	Seneyi aydınlatan, ışık saçan.
Yıldıku			K		OZEL	özel, ad		TR	Yıldız. 
Yıldır			E		OZEL	özel, ad		TR	Parlak, parlayan, ışıklı ışık.
Yıldıralp			E		OZEL	özel, ad		TR	Parlak, parlayan, ışıklı ışık.
Yıldıran			E		OZEL	özel, ad		TR	Parlayan, ışıldayan, ışık saçan.
Yıldıray			E		OZEL	özel, ad		TR	Parlak, ışık saçan ay.
Yıldırım			E		OZEL	özel, ad		TR	Büyük ışık parlaması ve gök gürültüsüyle ortaya çıkan bulutlar arasında veya buluttan yere elektrik boşalması, saika. 
Yıldız			K		OZEL	özel, ad		TR	Geceleri gökte çıplak gözle ışıklı bir nokta olarak görülen gök cismi, necm, kevkeb, si-tare, ahter. 
